                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    161,                0.98098,                0.47561,                0.91489,                0.77716,                0.88829,                0.82687,                0.53993,                 1.1663,                0.53139,                 1.0206,               0.004753,               0.004753,               0.004753
                    162,                0.97425,                 0.4713,                0.92133,                0.81661,                0.81445,                0.84706,                0.52865,                 1.1978,                0.52894,                 1.0242,                0.00472,                0.00472,                0.00472
                    163,                0.96022,                   0.47,                0.91361,                0.87632,                0.82791,                0.86434,                0.56763,                 1.1457,                0.51411,                 1.0145,               0.004687,               0.004687,               0.004687
                    164,                0.96866,                0.46285,                 0.9151,                0.94449,                0.79499,                0.86477,                0.56744,                 1.1468,                 0.5253,                  1.014,               0.004654,               0.004654,               0.004654
                    165,                0.95294,                 0.4583,                0.91514,                0.83755,                0.81306,                0.83547,                0.53559,                 1.1659,                0.52583,                 1.0215,               0.004621,               0.004621,               0.004621
                    166,                0.96561,                0.46689,                0.91821,                0.89205,                0.80376,                0.84579,                0.53624,                 1.1806,                 0.5343,                 1.0231,               0.004588,               0.004588,               0.004588
                    167,                0.95232,                0.45834,                0.91601,                0.90983,                0.79791,                0.85046,                0.52494,                 1.1636,                0.52671,                 1.0187,               0.004555,               0.004555,               0.004555
                    168,                0.96292,                 0.4649,                0.92278,                0.86696,                0.80537,                0.86755,                0.55293,                 1.1661,                0.52539,                 1.0207,               0.004522,               0.004522,               0.004522
                    169,                0.96191,                0.46733,                0.91766,                0.83946,                0.86569,                0.88245,                 0.5929,                 1.1408,                 0.5208,                 1.0105,               0.004489,               0.004489,               0.004489
                    170,                0.96144,                0.46498,                0.92006,                0.89931,                0.79095,                0.86883,                0.54575,                 1.1896,                0.52964,                  1.025,               0.004456,               0.004456,               0.004456
                    171,                0.96317,                0.46978,                0.91769,                0.82464,                0.87087,                0.86493,                0.55755,                 1.1597,                0.52474,                 1.0168,               0.004423,               0.004423,               0.004423
                    172,                0.95779,                0.46354,                0.91316,                0.87958,                0.82264,                0.86873,                0.55645,                  1.152,                0.51265,                 1.0148,                0.00439,                0.00439,                0.00439
                    173,                0.94996,                0.45977,                0.91717,                 0.8864,                0.80863,                0.86254,                0.57051,                 1.1632,                0.52764,                 1.0165,               0.004357,               0.004357,               0.004357
                    174,                 0.9626,                0.46254,                0.91436,                 0.8904,                0.78346,                0.84916,                0.57305,                  1.139,                0.52752,                 1.0103,               0.004324,               0.004324,               0.004324
                    175,                0.94301,                0.45719,                0.91018,                0.82933,                 0.7565,                0.82556,                0.55249,                 1.1533,                0.52014,                 1.0087,               0.004291,               0.004291,               0.004291
                    176,                0.94346,                0.45862,                0.91654,                0.87505,                0.81616,                0.87118,                0.57045,                 1.1608,                0.52663,                 1.0141,               0.004258,               0.004258,               0.004258
                    177,                0.96432,                0.46565,                0.91918,                0.95083,                0.81184,                0.86854,                0.55367,                 1.1556,                0.52875,                 1.0122,               0.004225,               0.004225,               0.004225
                    178,                0.95234,                0.45267,                0.91248,                0.88174,                0.81867,                0.86825,                0.56553,                 1.1687,                0.51775,                 1.0174,               0.004192,               0.004192,               0.004192
                    179,                0.93891,                0.45398,                0.91073,                0.96124,                0.80359,                  0.867,                0.55467,                 1.1516,                0.51264,                 1.0119,               0.004159,               0.004159,               0.004159
                    180,                0.93729,                0.45221,                0.91096,                0.87331,                0.77301,                0.86512,                0.55577,                 1.1655,                0.52469,                 1.0131,               0.004126,               0.004126,               0.004126
                    181,                0.93367,                0.44926,                0.91382,                0.88805,                0.80239,                0.86088,                0.55632,                 1.1553,                0.52055,                 1.0156,               0.004093,               0.004093,               0.004093
                    182,                0.92644,                0.45217,                 0.9033,                0.79778,                0.84536,                0.84316,                0.58073,                 1.1515,                0.51724,                 1.0195,                0.00406,                0.00406,                0.00406
                    183,                0.94176,                0.45566,                 0.9133,                0.87691,                0.75492,                0.84627,                0.53664,                 1.1644,                0.51351,                 1.0169,               0.004027,               0.004027,               0.004027
                    184,                0.93821,                0.45463,                0.90563,                0.86214,                 0.8269,                0.85864,                0.57629,                 1.1695,                0.51424,                 1.0163,               0.003994,               0.003994,               0.003994
                    185,                0.94084,                0.44826,                0.90175,                0.87571,                0.81561,                0.88609,                0.58792,                 1.1719,                0.50878,                 1.0228,               0.003961,               0.003961,               0.003961
                    186,                0.94012,                 0.4501,                0.91565,                0.90819,                0.79582,                0.87461,                0.59196,                 1.1987,                0.52031,                 1.0255,               0.003928,               0.003928,               0.003928
                    187,                0.93038,                0.44691,                0.90661,                0.84394,                0.82479,                0.84594,                0.55423,                 1.1695,                0.52323,                 1.0223,               0.003895,               0.003895,               0.003895
                    188,                0.92087,                0.44572,                   0.91,                0.91058,                0.79727,                0.87809,                0.57815,                 1.1571,                0.51422,                 1.0189,               0.003862,               0.003862,               0.003862
                    189,                0.92788,                0.44842,                0.90781,                0.90195,                0.80143,                0.86682,                0.55721,                  1.166,                0.51176,                 1.0254,               0.003829,               0.003829,               0.003829
                    190,                0.90909,                  0.442,                0.90302,                0.94915,                0.79686,                0.87455,                 0.5571,                 1.1562,                0.51279,                 1.0194,               0.003796,               0.003796,               0.003796
                    191,                0.91502,                0.44582,                 0.9046,                0.87327,                0.78803,                0.87065,                0.56314,                 1.1557,                0.51645,                 1.0145,               0.003763,               0.003763,               0.003763
                    192,                0.92383,                0.44837,                 0.9035,                0.88859,                0.80998,                0.87698,                0.54639,                 1.1637,                0.51507,                 1.0208,                0.00373,                0.00373,                0.00373
                    193,                0.93716,                0.45073,                0.90657,                0.88297,                0.88253,                0.88603,                0.56334,                 1.1697,                 0.5159,                 1.0228,               0.003697,               0.003697,               0.003697
                    194,                0.92329,                0.44793,                0.90056,                0.94468,                0.79778,                0.86789,                0.54368,                 1.1624,                 0.5151,                  1.015,               0.003664,               0.003664,               0.003664
                    195,                0.90958,                0.44207,                0.90368,                0.94815,                0.81986,                0.85764,                0.52995,                 1.1611,                0.51813,                 1.0184,               0.003631,               0.003631,               0.003631
                    196,                0.89889,                0.43736,                0.89909,                0.89596,                0.82171,                0.85377,                0.55353,                 1.1659,                0.51663,                 1.0238,               0.003598,               0.003598,               0.003598
                    197,                0.89768,                0.43757,                0.90411,                0.89237,                0.80183,                0.84701,                0.54318,                 1.1535,                  0.517,                 1.0225,               0.003565,               0.003565,               0.003565
                    198,                0.92581,                0.44517,                0.90482,                 0.9407,                0.79922,                0.85132,                0.57191,                 1.1418,                0.51063,                 1.0135,               0.003532,               0.003532,               0.003532
                    199,                0.89277,                0.43361,                0.89794,                0.91607,                0.81105,                0.85755,                0.57563,                 1.1592,                0.51169,                 1.0185,               0.003499,               0.003499,               0.003499
                    200,                0.91328,                0.44158,                0.90316,                0.87646,                0.75127,                0.85273,                0.56669,                 1.1769,                0.51592,                 1.0235,               0.003466,               0.003466,               0.003466
                    201,                0.91224,                0.44013,                0.90716,                0.91183,                 0.8093,                0.86014,                0.56764,                  1.156,                0.51412,                 1.0185,               0.003433,               0.003433,               0.003433
                    202,                 0.8997,                0.43281,                0.90189,                 0.9127,                0.79291,                0.87441,                0.54514,                 1.1838,                0.52019,                 1.0273,                 0.0034,                 0.0034,                 0.0034
                    203,                0.89329,                0.43409,                0.89774,                0.91669,                0.80632,                0.88084,                0.58004,                 1.1567,                0.51403,                 1.0159,               0.003367,               0.003367,               0.003367
                    204,                0.89132,                 0.4347,                0.90449,                0.90846,                0.80839,                0.85888,                0.55178,                 1.1516,                0.51456,                 1.0204,               0.003334,               0.003334,               0.003334
                    205,                0.91542,                0.44359,                0.90385,                0.90244,                0.81105,                0.85003,                0.56323,                 1.1587,                 0.5241,                 1.0186,               0.003301,               0.003301,               0.003301
                    206,                0.91818,                  0.444,                0.90013,                0.92482,                0.79774,                0.85772,                0.56277,                 1.1488,                0.51465,                 1.0167,               0.003268,               0.003268,               0.003268
                    207,                0.91419,                0.43989,                0.90237,                0.93255,                0.79703,                0.87212,                0.55184,                 1.1452,                 0.5115,                  1.019,               0.003235,               0.003235,               0.003235
                    208,                0.88458,                0.42823,                0.89584,                0.90956,                0.80315,                0.88375,                0.55721,                 1.1417,                0.51395,                 1.0154,               0.003202,               0.003202,               0.003202
                    209,                0.89199,                0.42653,                0.89731,                0.88254,                0.79682,                0.87132,                0.58143,                 1.1523,                0.51016,                 1.0172,               0.003169,               0.003169,               0.003169
                    210,                0.89163,                0.43174,                 0.8992,                0.92779,                0.80393,                0.86483,                0.55421,                 1.1531,                0.51141,                 1.0175,               0.003136,               0.003136,               0.003136
                    211,                0.89217,                0.43256,                0.89396,                0.84315,                0.87029,                0.88485,                0.56844,                  1.155,                0.51031,                 1.0205,               0.003103,               0.003103,               0.003103
                    212,                0.89742,                0.43085,                0.89981,                0.88511,                0.87974,                0.89051,                0.56673,                 1.1365,                0.50914,                 1.0146,                0.00307,                0.00307,                0.00307
                    213,                0.90483,                0.43589,                0.89645,                 0.8941,                0.81594,                0.88177,                0.56318,                 1.1522,                0.50704,                 1.0155,               0.003037,               0.003037,               0.003037
                    214,                 0.8979,                0.43418,                0.89826,                 0.8741,                 0.8074,                0.86051,                0.54195,                 1.1634,                0.51186,                 1.0153,               0.003004,               0.003004,               0.003004
                    215,                0.88357,                0.42675,                 0.8977,                0.88109,                0.82072,                0.86134,                0.54087,                 1.1508,                0.51231,                  1.016,               0.002971,               0.002971,               0.002971
                    216,                 0.8787,                0.42647,                0.89686,                 0.9111,                0.79672,                0.87838,                0.56592,                  1.173,                0.50805,                  1.023,               0.002938,               0.002938,               0.002938
                    217,                0.88494,                 0.4293,                0.89444,                0.81858,                0.81253,                  0.864,                0.54092,                 1.1694,                0.51567,                 1.0254,               0.002905,               0.002905,               0.002905
                    218,                0.89459,                0.42799,                0.89839,                0.87894,                0.80369,                  0.845,                0.52031,                  1.162,                0.51608,                 1.0267,               0.002872,               0.002872,               0.002872
                    219,                0.88219,                0.42808,                0.89334,                0.90396,                0.79699,                0.86481,                0.54336,                 1.1566,                0.50743,                 1.0247,               0.002839,               0.002839,               0.002839
                    220,                0.88375,                0.42735,                0.89117,                0.87645,                 0.8045,                0.85705,                0.56187,                 1.1623,                0.51143,                 1.0174,               0.002806,               0.002806,               0.002806
                    221,                0.86195,                0.41981,                0.88799,                0.85111,                0.81585,                0.86428,                0.55865,                 1.1599,                  0.503,                 1.0193,               0.002773,               0.002773,               0.002773
                    222,                0.88071,                0.42566,                0.89329,                0.85831,                0.80346,                0.86939,                0.54497,                 1.1674,                0.51365,                  1.026,                0.00274,                0.00274,                0.00274
                    223,                0.87413,                0.42331,                0.89224,                0.88848,                0.80179,                0.87322,                0.53372,                 1.1627,                0.51406,                 1.0249,               0.002707,               0.002707,               0.002707
                    224,                0.89318,                0.42671,                0.89628,                0.91457,                0.78752,                0.88139,                0.56003,                 1.1675,                0.51223,                 1.0243,               0.002674,               0.002674,               0.002674
                    225,                0.88649,                0.42614,                0.89352,                0.88677,                0.75668,                0.86662,                0.56725,                 1.1624,                0.51069,                  1.023,               0.002641,               0.002641,               0.002641
                    226,                0.88273,                0.42379,                0.89369,                0.87203,                0.76678,                0.86921,                  0.551,                 1.1474,                0.50189,                 1.0195,               0.002608,               0.002608,               0.002608
                    227,                0.87649,                0.42529,                  0.895,                0.84088,                0.80239,                0.85767,                0.54601,                  1.143,                 0.5059,                 1.0134,               0.002575,               0.002575,               0.002575
                    228,                0.87046,                0.42422,                0.89535,                0.86717,                0.79654,                0.87298,                 0.5495,                 1.1544,                0.50435,                 1.0199,               0.002542,               0.002542,               0.002542
                    229,                0.89782,                0.43379,                0.89566,                0.82237,                0.87427,                0.90191,                0.55738,                 1.1646,                0.50767,                 1.0221,               0.002509,               0.002509,               0.002509
                    230,                0.87175,                0.42076,                0.88962,                0.92027,                0.78662,                0.87951,                 0.5688,                 1.1602,                0.51509,                 1.0214,               0.002476,               0.002476,               0.002476
                    231,                0.86717,                0.42221,                0.89254,                0.91166,                0.79049,                 0.8815,                0.57738,                 1.1653,                0.51266,                 1.0247,               0.002443,               0.002443,               0.002443
                    232,                0.86725,                 0.4221,                0.89044,                0.90322,                0.80985,                0.86794,                0.54915,                 1.1651,                0.51476,                 1.0219,                0.00241,                0.00241,                0.00241
                    233,                0.85749,                0.41666,                0.88838,                0.91043,                0.77627,                0.87585,                0.55407,                  1.161,                0.51503,                 1.0221,               0.002377,               0.002377,               0.002377
                    234,                0.87581,                0.42282,                0.88944,                 0.8293,                0.86927,                0.88528,                0.57041,                 1.1696,                0.51081,                  1.026,               0.002344,               0.002344,               0.002344
                    235,                 0.8629,                0.42045,                0.88892,                0.86808,                0.80193,                0.87921,                0.58128,                 1.1681,                0.50919,                 1.0258,               0.002311,               0.002311,               0.002311
                    236,                0.86441,                0.41885,                0.88472,                  0.878,                0.81107,                0.86749,                0.56025,                 1.1657,                0.50806,                 1.0233,               0.002278,               0.002278,               0.002278
                    237,                0.86505,                0.41928,                0.88729,                 0.9205,                0.79996,                0.86697,                0.57729,                 1.1565,                0.50243,                 1.0172,               0.002245,               0.002245,               0.002245
                    238,                0.85878,                0.41784,                0.89085,                 0.8734,                0.80492,                0.85674,                0.57427,                 1.1531,                0.51041,                 1.0176,               0.002212,               0.002212,               0.002212
                    239,                0.86894,                0.41946,                0.89023,                0.88534,                0.80931,                0.86127,                0.56461,                 1.1789,                 0.5086,                 1.0268,               0.002179,               0.002179,               0.002179
                    240,                0.86103,                0.41988,                0.88369,                 0.9058,                0.80553,                0.87533,                 0.5807,                 1.1604,                0.50833,                 1.0221,               0.002146,               0.002146,               0.002146
                    241,                 0.8571,                0.41955,                0.88579,                 0.9175,                 0.8019,                0.86848,                 0.5649,                  1.178,                0.50999,                 1.0277,               0.002113,               0.002113,               0.002113
                    242,                0.85436,                0.41494,                0.88377,                0.91713,                0.80426,                0.86766,                0.55801,                 1.1768,                0.51301,                 1.0239,                0.00208,                0.00208,                0.00208
                    243,                0.85152,                 0.4132,                0.88055,                0.92713,                0.80426,                0.88119,                0.57702,                 1.1665,                0.50445,                 1.0223,               0.002047,               0.002047,               0.002047
                    244,                0.85294,                0.41136,                0.88992,                0.87925,                0.81302,                0.88232,                0.56434,                 1.1688,                0.50856,                 1.0249,               0.002014,               0.002014,               0.002014
                    245,                0.83472,                0.40917,                 0.8831,                0.85429,                0.80248,                0.87541,                0.57177,                  1.155,                0.50494,                 1.0253,               0.001981,               0.001981,               0.001981
                    246,                0.85945,                0.41513,                0.89126,                0.86431,                0.79611,                0.86699,                0.58169,                  1.152,                0.50719,                 1.0222,               0.001948,               0.001948,               0.001948
                    247,                0.83581,                0.40418,                0.87753,                0.89007,                0.79929,                0.86915,                0.58363,                 1.1601,                 0.5055,                 1.0228,               0.001915,               0.001915,               0.001915
                    248,                0.84802,                0.40953,                0.88945,                0.85911,                 0.7888,                0.86604,                0.57662,                 1.1662,                0.50469,                 1.0239,               0.001882,               0.001882,               0.001882
                    249,                0.85321,                0.41312,                0.87993,                0.89496,                0.79318,                0.85736,                0.56444,                 1.1871,                0.51603,                 1.0267,               0.001849,               0.001849,               0.001849
                    250,                0.85161,                0.41327,                0.88529,                0.92167,                0.80336,                0.86789,                0.55169,                 1.1661,                 0.5099,                 1.0255,               0.001816,               0.001816,               0.001816
                    251,                0.84953,                0.41289,                0.88872,                0.85454,                0.80916,                0.86983,                 0.5644,                 1.1605,                0.50544,                 1.0278,               0.001783,               0.001783,               0.001783
                    252,                0.86697,                0.41694,                 0.8895,                0.86933,                0.79981,                0.85507,                0.56363,                 1.1711,                0.50701,                 1.0295,                0.00175,                0.00175,                0.00175
                    253,                0.84383,                0.40956,                0.88759,                0.91458,                0.78352,                0.86593,                0.57624,                 1.1577,                0.50567,                 1.0276,               0.001717,               0.001717,               0.001717
                    254,                0.84256,                0.40903,                0.88656,                0.91158,                0.80768,                0.87259,                0.57461,                 1.1706,                0.50331,                 1.0246,               0.001684,               0.001684,               0.001684
                    255,                0.84288,                0.40802,                0.88105,                0.91235,                 0.8135,                0.87695,                0.56622,                 1.1689,                 0.4974,                 1.0291,               0.001651,               0.001651,               0.001651
                    256,                0.83686,                0.40713,                0.88263,                0.90381,                0.80013,                0.87181,                0.57413,                  1.171,                0.50297,                 1.0292,               0.001618,               0.001618,               0.001618
                    257,                0.84003,                0.40927,                0.88231,                0.92253,                0.80081,                0.86568,                0.57207,                 1.1619,                0.50443,                 1.0275,               0.001585,               0.001585,               0.001585
                    258,                0.83518,                0.40654,                0.88145,                0.90557,                0.79668,                0.88194,                0.59399,                 1.1535,                0.50219,                 1.0246,               0.001552,               0.001552,               0.001552
                    259,                0.84634,                0.41177,                0.88243,                0.89244,                0.79699,                0.86968,                0.55986,                 1.1601,                0.50354,                 1.0263,               0.001519,               0.001519,               0.001519
                    260,                 0.8338,                0.40346,                0.88444,                0.89057,                0.80091,                0.87557,                0.57312,                 1.1599,                0.50218,                 1.0244,               0.001486,               0.001486,               0.001486
                    261,                0.82459,                0.40191,                0.88064,                0.82753,                0.87603,                0.88745,                0.57775,                 1.1566,                0.49768,                 1.0288,               0.001453,               0.001453,               0.001453
                    262,                0.84675,                0.40877,                0.88384,                 0.8934,                0.80136,                0.88092,                0.56537,                 1.1527,                0.49917,                 1.0266,                0.00142,                0.00142,                0.00142
                    263,                0.84562,                0.40853,                0.88684,                 0.8963,                0.80152,                0.89291,                0.57612,                 1.1592,                0.49646,                  1.026,               0.001387,               0.001387,               0.001387
                    264,                0.81637,                0.40002,                0.87795,                0.89915,                0.80805,                0.89134,                0.57132,                 1.1628,                0.50062,                 1.0269,               0.001354,               0.001354,               0.001354
                    265,                0.82555,                0.40137,                0.87753,                0.89128,                 0.8032,                0.86749,                0.57138,                 1.1604,                  0.504,                 1.0245,               0.001321,               0.001321,               0.001321
                    266,                0.81213,                0.39517,                0.88155,                 0.8926,                0.80487,                0.86005,                0.57247,                  1.152,                0.50542,                 1.0226,               0.001288,               0.001288,               0.001288
                    267,                0.82024,                0.39909,                0.88017,                0.89254,                0.80021,                0.87435,                0.56434,                 1.1586,                0.50062,                 1.0242,               0.001255,               0.001255,               0.001255
                    268,                0.82067,                0.40054,                0.88072,                0.88505,                0.79593,                0.87935,                0.56711,                 1.1636,                0.50681,                 1.0259,               0.001222,               0.001222,               0.001222
                    269,                0.83822,                0.40324,                0.88054,                0.91372,                0.80617,                0.88554,                0.58346,                 1.1719,                0.50474,                 1.0285,               0.001189,               0.001189,               0.001189
                    270,                0.83388,                0.40073,                0.88116,                0.91142,                0.80149,                0.88303,                0.57559,                 1.1731,                0.50274,                 1.0312,               0.001156,               0.001156,               0.001156
                    271,                0.83048,                0.40205,                0.88153,                 0.8831,                0.80386,                0.88534,                0.59462,                 1.1635,                0.49853,                 1.0301,               0.001123,               0.001123,               0.001123
                    272,                0.82238,                0.39768,                0.88114,                0.89673,                0.79974,                0.88712,                 0.5942,                 1.1601,                0.49341,                 1.0281,                0.00109,                0.00109,                0.00109
                    273,                 0.8336,                0.40404,                0.88168,                0.89618,                 0.7968,                0.88835,                0.59725,                  1.155,                0.49367,                 1.0272,               0.001057,               0.001057,               0.001057
                    274,                0.81422,                0.39574,                0.87432,                0.88144,                0.80046,                0.88796,                0.58549,                 1.1588,                0.49549,                 1.0301,               0.001024,               0.001024,               0.001024
                    275,                0.81891,                0.39897,                0.87688,                 0.8894,                0.79971,                0.86878,                0.57525,                  1.166,                0.50051,                 1.0301,               0.000991,               0.000991,               0.000991
                    276,                0.81317,                0.39941,                0.87542,                0.89996,                0.80482,                0.86542,                0.57017,                 1.1593,                0.49964,                 1.0277,               0.000958,               0.000958,               0.000958
                    277,                0.80926,                0.39489,                0.87782,                0.89469,                0.80814,                0.88543,                0.58455,                 1.1593,                0.49819,                 1.0312,               0.000925,               0.000925,               0.000925
                    278,                0.80121,                0.39349,                0.87679,                0.90311,                0.80228,                0.88829,                0.56616,                 1.1612,                0.49589,                 1.0315,               0.000892,               0.000892,               0.000892
                    279,                0.82341,                0.39788,                0.87767,                0.90301,                 0.8036,                0.88931,                0.56666,                  1.158,                0.49305,                 1.0292,               0.000859,               0.000859,               0.000859
                    280,                0.81707,                0.39493,                0.87847,                0.89907,                0.80925,                 0.8675,                0.56021,                  1.155,                0.49602,                  1.027,               0.000826,               0.000826,               0.000826
                    281,                0.78761,                0.38582,                0.86924,                0.92058,                 0.8071,                0.87242,                0.57982,                  1.155,                0.49767,                 1.0275,               0.000793,               0.000793,               0.000793
                    282,                0.82333,                0.40241,                0.87476,                0.91171,                0.79975,                0.86714,                 0.5829,                 1.1685,                0.50246,                 1.0294,                0.00076,                0.00076,                0.00076
                    283,                0.80637,                 0.3932,                0.87733,                 0.9078,                0.80415,                0.88355,                0.57908,                 1.1632,                0.49663,                 1.0312,               0.000727,               0.000727,               0.000727
                    284,                0.81882,                0.39895,                0.87733,                 0.8843,                0.80832,                0.87071,                0.58697,                 1.1611,                0.49947,                  1.029,               0.000694,               0.000694,               0.000694
                    285,                0.80949,                0.39273,                0.87538,                0.89137,                0.80403,                0.86019,                0.56217,                 1.1623,                0.49637,                 1.0307,               0.000661,               0.000661,               0.000661
                    286,                0.80683,                0.39299,                0.87373,                0.89325,                0.80081,                0.86447,                0.56656,                 1.1591,                0.49814,                 1.0302,               0.000628,               0.000628,               0.000628
                    287,                0.79407,                0.38561,                0.87056,                0.90224,                0.79717,                0.87228,                0.56596,                  1.159,                0.49508,                 1.0284,               0.000595,               0.000595,               0.000595
                    288,                0.80082,                0.39129,                0.87123,                0.89163,                0.80516,                 0.8621,                0.55896,                 1.1542,                0.49354,                 1.0274,               0.000562,               0.000562,               0.000562
                    289,                0.80477,                0.39285,                0.87465,                0.90943,                0.79777,                0.85781,                0.54551,                 1.1559,                0.49808,                 1.0278,               0.000529,               0.000529,               0.000529
                    290,                0.79931,                0.39221,                0.86997,                0.91841,                0.79927,                0.86235,                0.54787,                 1.1558,                0.49665,                 1.0269,               0.000496,               0.000496,               0.000496
                    291,                0.84496,                0.39012,                0.89558,                0.91559,                0.79145,                0.85595,                0.55489,                 1.1541,                0.50178,                 1.0268,               0.000463,               0.000463,               0.000463
                    292,                0.80254,                0.37475,                0.88141,                0.89386,                0.80008,                0.85231,                0.55074,                 1.1612,                0.50382,                 1.0294,                0.00043,                0.00043,                0.00043
                    293,                0.78709,                0.36822,                 0.8747,                0.88104,                0.80462,                0.85246,                0.55058,                 1.1708,                0.50617,                 1.0324,               0.000397,               0.000397,               0.000397
                    294,                0.78353,                0.36838,                0.87588,                0.89368,                0.79568,                0.85947,                0.55824,                 1.1681,                0.50532,                 1.0324,               0.000364,               0.000364,               0.000364
                    295,                0.78568,                0.36705,                0.87764,                0.88531,                0.79946,                0.86039,                0.56079,                 1.1652,                0.50461,                 1.0323,               0.000331,               0.000331,               0.000331
                    296,                 0.7793,                0.36522,                0.87548,                0.88415,                0.80173,                0.86381,                0.55057,                 1.1638,                0.50108,                  1.033,               0.000298,               0.000298,               0.000298
                    297,                0.77589,                0.36543,                0.87851,                0.88124,                0.80324,                0.86935,                0.55843,                 1.1676,                0.49971,                 1.0337,               0.000265,               0.000265,               0.000265
                    298,                 0.7802,                0.36445,                0.88139,                0.88002,                0.80534,                0.87586,                0.55894,                 1.1658,                0.49948,                 1.0329,               0.000232,               0.000232,               0.000232
                    299,                0.78027,                  0.363,                0.87824,                0.87996,                0.80703,                0.88156,                0.56503,                 1.1663,                0.49698,                 1.0322,               0.000199,               0.000199,               0.000199
                    300,                 0.7672,                0.36041,                0.87077,                0.87641,                0.80396,                0.87381,                0.56189,                 1.1643,                0.49835,                  1.032,               0.000166,               0.000166,               0.000166
