                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    141,                 0.9288,                0.45916,                0.90401,                0.86015,                0.76651,                0.82188,                 0.5412,                 1.1653,                0.52535,                 1.0207,               0.005413,               0.005413,               0.005413
                    142,                0.93028,                0.45618,                0.90734,                0.79739,                0.74964,                0.81679,                0.54221,                 1.1498,                 0.5175,                 1.0172,                0.00538,                0.00538,                0.00538
                    143,                0.91213,                  0.448,                0.90478,                0.84254,                0.75917,                0.80107,                0.53703,                  1.168,                 0.5322,                   1.02,               0.005347,               0.005347,               0.005347
                    144,                0.92039,                0.45332,                0.90902,                0.83789,                0.75544,                0.82554,                0.56089,                 1.1606,                0.53025,                 1.0257,               0.005314,               0.005314,               0.005314
                    145,                0.90625,                 0.4476,                0.90841,                0.86463,                0.82032,                0.84697,                0.58414,                 1.1502,                0.52928,                 1.0246,               0.005281,               0.005281,               0.005281
                    146,                0.93471,                0.45727,                0.91242,                0.88703,                0.72826,                0.82949,                0.55064,                 1.1657,                0.53238,                  1.022,               0.005248,               0.005248,               0.005248
                    147,                0.92107,                0.45128,                0.90882,                0.85426,                0.82503,                 0.8579,                0.54303,                 1.1915,                0.53857,                 1.0306,               0.005215,               0.005215,               0.005215
                    148,                0.90638,                0.44821,                0.90817,                0.95467,                0.69945,                0.82122,                0.54077,                 1.1677,                 0.5487,                 1.0221,               0.005182,               0.005182,               0.005182
                    149,                0.90546,                0.44559,                 0.9022,                0.84679,                0.75932,                0.78861,                0.52617,                 1.1655,                0.53609,                 1.0254,               0.005149,               0.005149,               0.005149
                    150,                0.89965,                0.44142,                0.90252,                0.86003,                0.74475,                0.81233,                0.52256,                 1.1545,                0.53136,                 1.0236,               0.005116,               0.005116,               0.005116
                    151,                0.91796,                 0.4543,                0.90537,                0.78117,                0.82619,                0.83384,                0.55963,                 1.1573,                0.52096,                 1.0181,               0.005083,               0.005083,               0.005083
                    152,                0.90156,                0.44532,                 0.9006,                0.84131,                0.80709,                0.84099,                0.55329,                 1.1707,                0.52426,                 1.0201,                0.00505,                0.00505,                0.00505
                    153,                0.89645,                0.44458,                0.90813,                0.88936,                0.81653,                0.85322,                 0.5665,                 1.1391,                0.50309,                 1.0144,               0.005017,               0.005017,               0.005017
                    154,                0.90731,                 0.4458,                0.90634,                0.87138,                0.83286,                0.85127,                0.56772,                 1.1337,                0.50695,                 1.0172,               0.004984,               0.004984,               0.004984
                    155,                0.90056,                  0.442,                0.90064,                0.93785,                0.81858,                0.87861,                0.57052,                 1.1489,                0.51297,                   1.02,               0.004951,               0.004951,               0.004951
